zip_code,lat,lon,state
53012,43.29,-87.98,WI
53013,43.56,-87.82,WI
54420,44.63,-90.35,WI
53014,44.02,-88.16,WI
54517,46.15,-90.91,WI
53015,43.91,-87.75,WI
53525,42.55,-88.86,WI
54929,44.62,-88.75,WI
53526,42.96,-90.32,WI
54421,44.9,-90.31,WI
54112,45.07,-88.03,WI
53017,43.2,-88.25,WI
54930,44.03,-89.51,WI
53925,43.33,-89.02,WI
54113,44.26,-88.31,WI
54519,46.04,-89.25,WI
53527,43.08,-89.2,WI
54520,45.56,-88.89,WI
54114,45.23,-88,WI
53528,43.11,-89.64,WI
53807,42.6,-90.43,WI
53110,42.94,-87.86,WI
54422,44.95,-90.43,WI
54423,44.5,-89.41,WI
53926,43.68,-89.19,WI
53529,43.25,-89.5,WI
53114,42.6,-88.71,WI
53530,42.68,-90.11,WI
54418,45.2,-89.01,WI
54424,45.23,-89.16,WI
54462,45.36,-89.01,WI
53531,43.05,-89.07,WI
53532,43.24,-89.34,WI
53018,43.06,-88.39,WI
53115,42.62,-88.63,WI
54208,44.34,-87.82,WI
54115,44.43,-88.07,WI
53533,42.96,-90.13,WI
54425,45,-90.33,WI
53118,43.01,-88.47,WI
53119,42.87,-88.47,WI
54521,45.92,-89.25,WI
53120,42.78,-88.39,WI
53019,43.69,-88.36,WI
54426,44.92,-89.96,WI
53534,42.83,-89.07,WI
54209,45.04,-87.29,WI
54427,44.86,-89.21,WI
54428,45.43,-89.18,WI
54932,43.84,-88.64,WI
53020,43.83,-88.01,WI
53121,42.67,-88.54,WI
54210,45.25,-87.06,WI
53122,43.04,-88.08,WI
53929,43.74,-90.27,WI
53930,43.71,-89.46,WI
53536,42.77,-89.29,WI
53932,43.38,-89.04,WI
54120,45.75,-88.43,WI
53809,42.98,-90.65,WI
54524,45.87,-90.42,WI
54212,45.13,-87.23,WI
54121,45.93,-88.25,WI
54935,43.77,-88.44,WI
54937,43.77,-88.44,WI
53125,42.54,-88.55,WI
54123,44.21,-88.15,WI
54213,44.69,-87.47,WI
53538,42.92,-88.84,WI
53933,43.56,-88.91,WI
53126,42.79,-87.99,WI
53021,43.46,-87.95,WI
54940,44.25,-88.87,WI
53934,43.97,-89.82,WI
53128,42.5,-88.32,WI
53022,43.23,-88.12,WI
54525,46.42,-90.22,WI
54124,44.88,-88.3,WI
54433,45.16,-90.8,WI
54435,45.3,-89.5,WI
53023,43.79,-88.04,WI
54526,45.49,-90.89,WI
53810,42.83,-91.06,WI
54527,46.13,-90.57,WI
54125,45.63,-88.34,WI
53024,43.31,-87.95,WI
53936,43.89,-89.71,WI
54436,44.58,-90.46,WI
53541,42.57,-90.02,WI
54301,44.52,-87.98,WI
54302,44.52,-87.98,WI
54303,44.52,-87.98,WI
54304,44.52,-87.98,WI
54311,44.52,-87.98,WI
54313,44.52,-87.98,WI
53129,42.93,-88,WI
54941,43.84,-88.95,WI
54126,44.31,-88.09,WI
54942,44.29,-88.53,WI
54437,44.77,-90.6,WI
54128,44.84,-88.78,WI
53130,42.94,-88.04,WI
53132,42.88,-88,WI
54943,44.13,-89.52,WI
54529,45.66,-89.65,WI
53027,43.32,-88.38,WI
53029,43.09,-88.34,WI
54440,44.88,-89.33,WI
54530,45.51,-90.71,WI
53811,42.53,-90.43,WI
54531,45.79,-89.71,WI
53137,43.01,-88.71,WI
53543,43.04,-90.37,WI
54129,44.14,-88.15,WI
53937,43.38,-90.16,WI
53544,42.87,-89.93,WI
53032,43.44,-88.63,WI
54944,44.33,-88.63,WI
53033,43.23,-88.24,WI
54534,46.44,-90.19,WI
53034,43.34,-88.6,WI
54945,44.5,-89.12,WI
54442,45.34,-89.66,WI
53035,43.39,-88.53,WI
53036,43.16,-88.58,WI
53037,43.32,-88.16,WI
53545,42.68,-89.01,WI
53546,42.68,-89.01,WI
53548,42.68,-89.07,WI
53549,43,-88.8,WI
53038,43.07,-88.77,WI
53550,42.55,-89.49,WI
54443,44.59,-89.76,WI
53039,43.4,-88.7,WI
53139,42.7,-88.12,WI
54130,44.27,-88.26,WI
54537,45.53,-90.58,WI
53140,42.58,-87.85,WI
53142,42.58,-87.85,WI
53143,42.58,-87.85,WI
53144,42.58,-87.85,WI
54135,44.88,-88.63,WI
53040,43.52,-88.23,WI
54216,44.46,-87.51,WI
53042,43.91,-88.03,WI
54136,44.27,-88.34,WI
53044,43.73,-87.77,WI
54127,44.79,-88.26,WI
54137,44.75,-88.25,WI
54171,44.71,-88.06,WI
54538,45.97,-89.9,WI
53147,42.58,-88.42,WI
53551,43.07,-88.9,WI
54539,45.81,-89.59,WI
54138,45.29,-88.51,WI
53813,42.84,-90.7,WI
54540,46.16,-89.23,WI
53046,43.15,-88.16,WI
54541,45.56,-88.68,WI
54947,44.18,-88.61,WI
53941,43.58,-90.13,WI
54139,44.95,-88.05,WI
54948,44.76,-88.83,WI
53553,42.91,-90.27,WI
54140,44.28,-88.31,WI
54141,44.71,-88.01,WI
53554,42.9,-90.43,WI
53555,43.31,-89.53,WI
53943,43.43,-90.03,WI
53048,43.58,-88.44,WI
53556,43.18,-90.2,WI
54542,45.83,-88.66,WI
53557,43.33,-88.82,WI
54446,44.73,-90.49,WI
54447,45.07,-90.72,WI
54217,44.54,-87.7,WI
53944,43.71,-89.89,WI
53558,43.01,-89.29,WI
53562,43.1,-89.5,WI
53593,42.98,-89.53,WI
53703,43.07,-89.38,WI
53704,43.07,-89.38,WI
53705,43.07,-89.38,WI
53706,43.07,-89.38,WI
53711,43.07,-89.38,WI
53713,43.07,-89.38,WI
53714,43.07,-89.38,WI
53715,43.07,-89.38,WI
53716,43.07,-89.38,WI
53717,43.07,-89.38,WI
53718,43.07,-89.38,WI
53719,43.07,-89.38,WI
53725,43.07,-89.38,WI
53726,43.07,-89.38,WI
53744,43.07,-89.38,WI
53049,43.88,-88.28,WI
54949,44.46,-88.92,WI
54545,46.13,-89.88,WI
54220,44.09,-87.67,WI
54448,44.98,-89.89,WI
54227,44.27,-87.8,WI
54143,45.08,-87.62,WI
54950,44.67,-88.88,WI
53946,43.7,-88.98,WI
53559,43.17,-89.06,WI
54441,44.64,-90.1,WI
54449,44.66,-90.17,WI
53948,43.8,-90.08,WI
53050,43.49,-88.54,WI
53560,43.17,-89.79,WI
54451,45.13,-90.34,WI
54546,46.32,-90.66,WI
54952,44.21,-88.43,WI
53051,43.14,-88.12,WI
54547,46.16,-90.06,WI
54452,45.18,-89.7,WI
53561,43.37,-89.62,WI
54454,44.6,-89.85,WI
53563,42.77,-88.94,WI
53202,43.06,-87.96,WI
53203,43.06,-87.96,WI
53204,43.06,-87.96,WI
53205,43.06,-87.96,WI
53206,43.06,-87.96,WI
53207,43.06,-87.96,WI
53208,43.06,-87.96,WI
53209,43.06,-87.96,WI
53210,43.06,-87.96,WI
53211,43.06,-87.96,WI
53212,43.06,-87.96,WI
53213,43.06,-87.96,WI
53214,43.06,-87.96,WI
53215,43.06,-87.96,WI
53216,43.06,-87.96,WI
53217,43.06,-87.96,WI
53218,43.06,-87.96,WI
53219,43.06,-87.96,WI
53220,43.06,-87.96,WI
53221,43.06,-87.96,WI
53222,43.06,-87.96,WI
53223,43.06,-87.96,WI
53224,43.06,-87.96,WI
53225,43.06,-87.96,WI
53226,43.06,-87.96,WI
53227,43.06,-87.96,WI
53228,43.06,-87.96,WI
53233,43.06,-87.96,WI
53235,42.97,-87.87,WI
53565,42.86,-90.18,WI
54548,45.86,-89.69,WI
54228,44.23,-87.64,WI
53566,42.59,-89.64,WI
53949,43.79,-89.33,WI
53569,42.97,-90.43,WI
53570,42.74,-89.58,WI
54550,46.43,-90.23,WI
54565,46.36,-90.4,WI
54455,44.78,-89.68,WI
54149,45.18,-88.48,WI
53057,43.82,-88.24,WI
53816,42.96,-90.85,WI
53572,43,-89.73,WI
53149,42.86,-88.33,WI
53573,43.18,-90.43,WI
53150,42.89,-88.12,WI
53058,43.09,-88.4,WI
54956,44.16,-88.47,WI
54456,44.56,-90.59,WI
54457,44.31,-89.9,WI
54150,44.98,-88.82,WI
53059,43.3,-88.51,WI
54960,43.96,-89.21,WI
54229,44.53,-87.83,WI
53574,42.81,-89.63,WI
53061,43.94,-88.09,WI
53950,43.87,-90.16,WI
54961,44.39,-88.73,WI
53063,43.99,-87.73,WI
54151,45.78,-88,WI
53951,43.45,-89.86,WI
53153,42.93,-88.39,WI
53154,42.88,-87.89,WI
53065,43.68,-88.54,WI
53066,43.1,-88.49,WI
54153,44.89,-87.86,WI
54154,44.87,-88.14,WI
54962,44.45,-89.03,WI
54459,45.44,-90.29,WI
53069,43.11,-88.43,WI
54963,44.03,-88.74,WI
54155,44.49,-88.21,WI
53070,43.62,-87.79,WI
53575,42.92,-89.38,WI
53576,42.62,-89.25,WI
54901,44.01,-88.55,WI
54902,44.01,-88.55,WI
54904,44.01,-88.55,WI
54460,44.94,-90.56,WI
53952,43.78,-89.56,WI
53156,42.87,-88.58,WI
53954,43.53,-89.3,WI
54552,45.93,-90.44,WI
54463,45.5,-89.11,WI
54119,45.65,-88.18,WI
54156,45.63,-88,WI
54157,45.05,-87.74,WI
53072,43.08,-88.25,WI
54554,46.06,-89.08,WI
54555,45.69,-90.39,WI
54465,45.36,-88.91,WI
54964,43.91,-88.73,WI
54965,44.15,-89.08,WI
54466,44.45,-90.13,WI
53577,43.27,-90.04,WI
54966,44.21,-89.49,WI
53818,42.73,-90.47,WI
53158,42.52,-87.88,WI
54467,44.46,-89.54,WI
53073,43.74,-87.97,WI
53901,43.54,-89.46,WI
54469,44.34,-89.84,WI
54159,45.15,-87.8,WI
53074,43.39,-87.87,WI
53820,42.68,-90.71,WI
54161,45.09,-88.03,WI
53955,43.39,-89.4,WI
54967,44.13,-89,WI
53821,43.04,-91.14,WI
53578,43.29,-89.72,WI
54556,45.54,-90.28,WI
54557,46.25,-89.73,WI
54968,43.85,-89.12,WI
54162,44.66,-88.23,WI
53402,42.72,-87.8,WI
53403,42.72,-87.8,WI
53404,42.72,-87.8,WI
53405,42.72,-87.8,WI
53406,42.72,-87.8,WI
53956,43.53,-89,WI
53075,43.55,-87.95,WI
54970,44.05,-89.1,WI
53959,43.53,-89.99,WI
54230,44.15,-87.95,WI
53579,43.3,-88.84,WI
53580,42.84,-90.39,WI
54501,45.63,-89.41,WI
54470,45.31,-90.2,WI
53076,43.27,-88.21,WI
53581,43.33,-90.38,WI
53582,42.99,-89.99,WI
54471,44.9,-89.41,WI
53960,43.45,-89.23,WI
54971,43.84,-88.84,WI
53961,43.47,-89.91,WI
54974,43.8,-88.67,WI
54473,44.63,-89.3,WI
54474,44.88,-89.62,WI
53078,43.31,-88.45,WI
54475,44.49,-89.8,WI
53079,43.82,-88.16,WI
54558,45.91,-89.49,WI
53168,42.6,-88.12,WI
53583,43.27,-89.72,WI
53080,43.38,-87.94,WI
54559,46.49,-90.41,WI
54560,46,-89.53,WI
54561,46.03,-89.46,WI
54977,44.46,-89.14,WI
54476,44.91,-89.61,WI
54165,44.51,-88.32,WI
53585,42.5,-88.73,WI
54166,44.77,-88.58,WI
53081,43.7,-87.74,WI
53083,43.82,-87.75,WI
53085,43.72,-87.82,WI
54169,44.17,-88.27,WI
54170,44.44,-88.57,WI
53586,42.57,-90.23,WI
53170,42.55,-88.16,WI
54234,45.18,-87.12,WI
53086,43.33,-88.28,WI
53172,42.91,-87.86,WI
53587,42.56,-89.88,WI
54479,44.75,-90.29,WI
53588,43.17,-90.06,WI
54480,45.07,-90.31,WI
54481,44.54,-89.56,WI
54482,44.57,-89.54,WI
53825,42.91,-90.63,WI
53589,42.92,-89.22,WI
54484,44.8,-90.07,WI
54235,44.83,-87.37,WI
53177,42.7,-87.89,WI
54173,44.63,-88.05,WI
53178,43.01,-88.58,WI
54485,45.38,-89.19,WI
53590,43.18,-89.23,WI
54174,45,-88.37,WI
53089,43.13,-88.21,WI
53091,43.51,-88.45,WI
53092,43.23,-87.97,WI
53097,43.23,-87.98,WI
54562,45.79,-89.16,WI
54486,44.74,-89.06,WI
54978,44.81,-88.9,WI
54487,45.47,-89.72,WI
54563,45.48,-90.99,WI
54175,45.33,-88.58,WI
53179,42.51,-88.13,WI
54564,45.55,-90,WI
53181,42.51,-88.25,WI
54241,44.2,-87.59,WI
53182,42.68,-88.05,WI
54488,44.85,-90.3,WI
54245,44.06,-87.88,WI
54979,43.87,-88.52,WI
54489,44.48,-89.96,WI
54566,45.43,-88.66,WI
53093,43.67,-87.94,WI
53183,43,-88.37,WI
53184,42.53,-88.59,WI
54246,45.37,-86.9,WI
53185,42.76,-88.21,WI
53594,43.18,-88.98,WI
53094,43.19,-88.72,WI
53098,43.19,-88.72,WI
53146,42.97,-88.12,WI
53151,42.97,-88.12,WI
53186,43.01,-88.23,WI
53188,43.01,-88.23,WI
53189,43.01,-88.23,WI
53597,43.18,-89.45,WI
54981,44.35,-89.07,WI
53963,43.63,-88.73,WI
54401,44.96,-89.64,WI
54403,44.96,-89.64,WI
54177,45.37,-87.95,WI
54982,44.06,-89.29,WI
53826,43.08,-90.89,WI
53090,43.42,-88.18,WI
53095,43.42,-88.18,WI
54490,45.34,-90.3,WI
53964,43.88,-89.49,WI
54983,44.32,-88.92,WI
54491,45.16,-88.76,WI
54247,44.14,-87.82,WI
53190,42.83,-88.73,WI
54984,44.17,-89.24,WI
54493,44.72,-90.73,WI
53191,42.57,-88.54,WI
53598,43.21,-89.34,WI
54986,44.11,-88.71,WI
53965,43.62,-89.77,WI
54494,44.39,-89.83,WI
54495,44.39,-89.83,WI
54498,44.95,-90.59,WI
54499,44.82,-89.17,WI
53968,43.65,-90.22,WI
53099,43.41,-88.45,WI
54568,45.9,-89.69,WI
54180,44.32,-88.17,WI
61410,40.8,-90.4,IL
61411,40.41,-90.5,IL
60101,41.93,-88,IL
61412,41.06,-90.55,IL
60102,42.16,-88.3,IL
60156,42.18,-88.34,IL
61413,41.19,-90.38,IL
61468,41.28,-90.33,IL
61414,41.11,-90.16,IL
61310,41.71,-89.33,IL
61720,40.56,-88.53,IL
61312,41.47,-89.24,IL
61721,40.33,-89.31,IL
61722,40.44,-88.63,IL
60911,40.87,-87.95,IL
61501,40.22,-90.35,IL
61723,40.26,-89.23,IL
60502,41.77,-88.25,IL
60503,41.71,-88.26,IL
60504,41.76,-88.29,IL
60505,41.76,-88.29,IL
60506,41.76,-88.29,IL
61415,40.66,-90.43,IL
60103,41.97,-88.2,IL
60107,42.02,-88.17,IL
60133,41.97,-88.14,IL
60510,41.85,-88.3,IL
60539,41.82,-88.33,IL
60912,40.95,-87.65,IL
60401,41.34,-87.61,IL
61724,40.34,-88.52,IL
60104,41.88,-87.87,IL
60106,41.95,-87.94,IL
61516,40.85,-89.12,IL
61417,40.8,-90.53,IL
60402,41.84,-87.79,IL
61418,40.85,-90.86,IL
60511,41.76,-88.54,IL
61313,41.06,-88.64,IL
61420,40.55,-90.86,IL
61475,40.56,-90.74,IL
60108,41.94,-88.08,IL
61701,40.47,-88.97,IL
61704,40.47,-88.97,IL
61705,40.47,-88.95,IL
60406,41.65,-87.68,IL
60913,41.14,-88.05,IL
60914,41.16,-87.88,IL
60407,41.22,-88.26,IL
61421,41.17,-89.65,IL
60915,41.14,-87.85,IL
60408,41.26,-88.22,IL
61517,40.83,-89.88,IL
60512,41.71,-88.4,IL
60513,41.82,-87.84,IL
60917,41.04,-88.17,IL
60918,40.59,-88.03,IL
61314,41.32,-89.67,IL
61422,40.55,-90.5,IL
60919,40.99,-88.2,IL
60409,41.61,-87.54,IL
61423,40.88,-90.51,IL
61520,40.56,-90.04,IL
60188,41.91,-88.13,IL
60199,41.91,-88.13,IL
61725,40.58,-89.13,IL
61425,40.73,-91.06,IL
60110,42.12,-88.27,IL
60410,41.43,-88.21,IL
60921,40.75,-88.29,IL
60922,41,-87.91,IL
61726,40.74,-88.71,IL
60411,41.5,-87.63,IL
60415,41.7,-87.77,IL
61523,40.91,-89.49,IL
60924,40.56,-87.89,IL
60111,42.02,-88.84,IL
60514,41.79,-87.95,IL
60927,40.93,-87.93,IL
61727,40.15,-88.96,IL
60416,41.28,-88.27,IL
61728,40.56,-88.61,IL
61318,41.69,-89.08,IL
61729,40.61,-89.2,IL
61730,40.54,-88.71,IL
61319,40.99,-88.72,IL
60112,41.92,-88.69,IL
60928,40.77,-87.85,IL
60417,41.45,-87.61,IL
61731,40.6,-88.48,IL
61427,40.49,-90.19,IL
60929,40.87,-88.26,IL
61428,40.95,-90.1,IL
61320,41.35,-89.17,IL
61321,40.95,-88.94,IL
60930,40.82,-87.97,IL
61732,40.52,-89.17,IL
61733,40.62,-89.33,IL
60115,41.89,-88.75,IL
61734,40.37,-89.54,IL
61735,40.18,-88.74,IL
60419,41.62,-87.59,IL
60931,40.88,-87.61,IL
60515,41.79,-88.01,IL
60516,41.79,-88.01,IL
60517,41.73,-88.04,IL
61736,40.39,-88.87,IL
60118,42.1,-88.29,IL
61525,40.86,-89.67,IL
60420,41.09,-88.42,IL
60518,41.58,-88.92,IL
61430,40.94,-90.31,IL
61526,40.97,-89.58,IL
61528,40.75,-89.71,IL
60119,41.89,-88.47,IL
60120,42.03,-88.28,IL
60123,42.03,-88.28,IL
60124,42.03,-88.28,IL
61431,40.62,-90.3,IL
61737,40.44,-88.71,IL
60126,41.89,-87.94,IL
61529,40.77,-89.96,IL
61738,40.73,-89.01,IL
60421,41.41,-88.1,IL
60934,40.97,-88.35,IL
60129,42.02,-88.94,IL
60935,41.17,-88.19,IL
61530,40.71,-89.27,IL
61739,40.74,-88.51,IL
61432,40.65,-90.19,IL
61531,40.69,-90,IL
61740,40.87,-88.86,IL
60422,41.53,-87.68,IL
61532,40.37,-89.83,IL
60130,41.86,-87.81,IL
61741,40.75,-88.4,IL
60599,41.77,-88.24,IL
60423,41.49,-87.83,IL
60131,41.93,-87.87,IL
60176,41.95,-87.87,IL
61401,40.95,-90.37,IL
61434,41.16,-90.03,IL
60424,41.18,-88.31,IL
60134,41.88,-88.31,IL
60135,42.09,-88.68,IL
60936,40.46,-88.34,IL
60136,42.1,-88.36,IL
60938,40.76,-87.99,IL
61436,40.86,-90.2,IL
61437,40.86,-90.95,IL
61533,40.57,-89.81,IL
60137,41.86,-88.06,IL
60139,41.92,-88.07,IL
60425,41.54,-87.61,IL
61742,40.62,-89.27,IL
61438,40.55,-90.67,IL
61325,41.23,-88.83,IL
60940,41.23,-87.64,IL
61326,41.26,-89.22,IL
61743,40.9,-88.75,IL
61534,40.4,-89.64,IL
61744,40.74,-88.88,IL
61535,40.61,-89.52,IL
60140,42.09,-88.52,IL
61536,40.69,-89.79,IL
60426,41.6,-87.65,IL
60428,41.6,-87.69,IL
60429,41.57,-87.68,IL
61327,41.25,-89.31,IL
61537,41.11,-89.36,IL
60941,41.04,-88.1,IL
61745,40.31,-88.97,IL
60520,41.76,-88.64,IL
60521,41.8,-87.92,IL
60522,41.8,-87.92,IL
60523,41.83,-87.95,IL
60527,41.8,-87.92,IL
60561,41.74,-87.97,IL
60430,41.55,-87.66,IL
60942,40.46,-87.67,IL
61747,40.42,-89.41,IL
61748,40.6,-88.98,IL
60142,42.16,-88.42,IL
61440,40.32,-90.6,IL
61441,40.35,-90.32,IL
60143,41.97,-88.01,IL
60403,41.55,-88.12,IL
60404,41.51,-88.21,IL
60431,41.52,-88.12,IL
60432,41.52,-88.12,IL
60433,41.52,-88.12,IL
60435,41.52,-88.12,IL
60436,41.52,-88.12,IL
60901,41.11,-87.86,IL
61442,41.1,-90.93,IL
60946,40.93,-88.23,IL
61749,40.09,-89.08,IL
61443,41.24,-89.92,IL
60145,42.09,-88.75,IL
60437,41.19,-88.56,IL
60146,42.09,-88.85,IL
61447,40.86,-90.74,IL
61448,40.9,-90.28,IL
61540,41.02,-89.4,IL
61329,41.38,-89.21,IL
61449,41.1,-89.97,IL
60525,41.8,-87.87,IL
60526,41.83,-87.87,IL
61450,40.58,-90.97,IL
61330,41.53,-89.28,IL
60438,41.56,-87.54,IL
61301,41.34,-89.09,IL
61451,40.91,-89.91,IL
60530,41.79,-88.94,IL
60531,41.61,-88.79,IL
60439,41.67,-87.99,IL
60440,41.7,-88.07,IL
60490,41.7,-88.07,IL
61752,40.34,-88.76,IL
61542,40.39,-90.15,IL
61753,40.64,-88.78,IL
60532,41.79,-88.08,IL
61452,40.23,-90.62,IL
61453,41.01,-90.74,IL
60441,41.58,-88.04,IL
60446,41.64,-88.08,IL
60491,41.6,-88.01,IL
60948,40.51,-88.07,IL
61454,40.67,-91.07,IL
60148,41.87,-88.01,IL
61544,40.71,-90.26,IL
61333,41,-88.89,IL
61334,41.14,-89.06,IL
61545,40.87,-89.38,IL
60949,40.38,-88.12,IL
60534,41.81,-87.81,IL
61754,40.31,-89.17,IL
61335,41.17,-89.2,IL
61755,40.53,-89.35,IL
61455,40.47,-90.68,IL
61336,41.11,-89.19,IL
61337,41.42,-89.37,IL
60150,41.93,-88.86,IL
60442,41.42,-87.98,IL
61546,40.42,-89.78,IL
60950,41.25,-87.83,IL
60151,41.9,-88.59,IL
61547,40.56,-89.72,IL
61458,40.79,-90.16,IL
60152,42.24,-88.6,IL
61459,40.49,-90.39,IL
61756,40.03,-88.95,IL
61341,41.32,-88.68,IL
60951,40.91,-87.72,IL
60443,41.51,-87.73,IL
60153,41.88,-87.84,IL
60154,41.85,-87.88,IL
60155,41.85,-87.85,IL
60444,41.23,-88.42,IL
61460,40.77,-90.83,IL
60157,41.97,-88.05,IL
60160,41.9,-87.86,IL
60162,41.87,-87.89,IL
60163,41.88,-87.91,IL
60164,41.9,-87.86,IL
60165,41.9,-87.88,IL
60952,40.57,-88.24,IL
61342,41.55,-89.12,IL
61548,40.79,-89.36,IL
60445,41.62,-87.72,IL
60953,40.62,-87.69,IL
61344,41.38,-89.83,IL
61759,40.43,-89.31,IL
61760,40.9,-89.03,IL
60447,41.44,-88.25,IL
60448,41.53,-87.87,IL
60954,41.16,-87.66,IL
60449,41.42,-87.75,IL
61435,40.98,-90.6,IL
61462,40.91,-90.64,IL
60538,41.72,-88.34,IL
60450,41.36,-88.42,IL
61550,40.61,-89.46,IL
60540,41.76,-88.15,IL
60563,41.76,-88.15,IL
60564,41.76,-88.15,IL
60565,41.76,-88.15,IL
61345,41.29,-89.79,IL
60541,41.53,-88.58,IL
60451,41.51,-87.98,IL
61465,41.2,-90.45,IL
61761,40.51,-88.99,IL
60542,41.8,-88.33,IL
61466,41.09,-90.47,IL
60452,41.6,-87.75,IL
60453,41.71,-87.75,IL
60455,41.73,-87.8,IL
60456,41.73,-87.73,IL
60457,41.72,-87.82,IL
60458,41.74,-87.83,IL
60459,41.74,-87.76,IL
60301,41.88,-87.78,IL
60302,41.88,-87.78,IL
60304,41.88,-87.78,IL
60305,41.89,-87.81,IL
60460,41,-88.52,IL
61348,41.29,-89.06,IL
61349,41.55,-89.45,IL
60461,41.51,-87.69,IL
60955,40.71,-88.01,IL
61467,41.07,-90.22,IL
61469,40.93,-90.94,IL
60462,41.61,-87.85,IL
60467,41.61,-87.85,IL
60543,41.69,-88.33,IL
61350,41.35,-88.83,IL
60463,41.66,-87.79,IL
60464,41.66,-87.84,IL
60466,41.48,-87.68,IL
60484,41.44,-87.68,IL
61353,41.68,-88.98,IL
60957,40.45,-88.09,IL
61554,40.56,-89.62,IL
61602,40.74,-89.6,IL
61603,40.74,-89.6,IL
61604,40.74,-89.6,IL
61605,40.74,-89.6,IL
61606,40.74,-89.6,IL
61607,40.74,-89.6,IL
61610,40.64,-89.59,IL
61611,40.67,-89.54,IL
61614,40.74,-89.6,IL
61615,40.74,-89.6,IL
61616,40.74,-89.57,IL
60468,41.33,-87.79,IL
61354,41.34,-89.12,IL
60959,40.75,-88.18,IL
60544,41.61,-88.2,IL
60585,41.66,-88.21,IL
60586,41.61,-88.2,IL
60545,41.66,-88.53,IL
61764,40.87,-88.64,IL
60469,41.62,-87.68,IL
61470,40.62,-90.46,IL
61356,41.37,-89.46,IL
61559,40.93,-89.75,IL
61560,41.18,-89.4,IL
60960,40.46,-87.89,IL
60470,41.15,-88.65,IL
60961,41.09,-88.24,IL
60471,41.48,-87.72,IL
61472,41.1,-90.39,IL
60171,41.92,-87.83,IL
60546,41.83,-87.81,IL
61561,40.79,-89.2,IL
60472,41.64,-87.7,IL
60962,40.61,-88.18,IL
61473,40.73,-90.66,IL
60963,40.38,-87.66,IL
61358,40.98,-89.03,IL
60958,41.11,-87.56,IL
60964,41.02,-87.71,IL
61474,40.71,-90.4,IL
60174,41.92,-88.3,IL
60175,41.92,-88.3,IL
60548,41.64,-88.62,IL
61769,40.89,-88.4,IL
61770,40.42,-88.52,IL
60169,42.04,-88.12,IL
60172,41.98,-88.08,IL
60173,42.03,-88.08,IL
60192,42.03,-88.08,IL
60193,42.03,-88.08,IL
60194,42.03,-88.08,IL
60195,42.03,-88.08,IL
61476,41.1,-90.79,IL
61771,40.74,-89.13,IL
61360,41.3,-88.61,IL
60549,41.49,-88.75,IL
60550,41.76,-88.87,IL
61361,41.35,-89.73,IL
60966,40.77,-87.56,IL
60551,41.52,-88.68,IL
61772,40.41,-89.03,IL
61773,40.58,-88.37,IL
61477,40.47,-90.29,IL
61478,40.8,-90.78,IL
60552,41.63,-88.68,IL
60177,41.99,-88.29,IL
60473,41.59,-87.6,IL
61565,41.03,-89.44,IL
61479,41.01,-89.69,IL
61362,41.32,-89.19,IL
61774,40.43,-89.22,IL
60475,41.46,-87.63,IL
60553,41.84,-89.02,IL
61775,40.65,-88.39,IL
61311,41.05,-88.76,IL
61364,41.12,-88.83,IL
61480,40.74,-90.9,IL
61367,41.64,-89.23,IL
60554,41.76,-88.45,IL
60501,41.77,-87.82,IL
60178,41.98,-88.69,IL
61482,40.36,-90.42,IL
60968,40.67,-88.11,IL
60476,41.57,-87.61,IL
60477,41.57,-87.8,IL
60478,41.56,-87.72,IL
60487,41.57,-87.84,IL
61368,41.29,-89.5,IL
61369,41,-89.13,IL
61370,41.21,-89.06,IL
61567,40.32,-89.93,IL
61483,41.09,-89.86,IL
61776,40.56,-88.9,IL
61568,40.52,-89.49,IL
61569,40.69,-89.88,IL
60180,42.23,-88.54,IL
61373,41.38,-88.99,IL
61375,41.03,-89.22,IL
61484,40.29,-90.42,IL
60479,41.21,-88.5,IL
61485,41.03,-90.09,IL
60181,41.88,-87.97,IL
61486,41.2,-90.58,IL
61376,41.55,-89.59,IL
61777,40.22,-88.96,IL
60555,41.82,-88.18,IL
61570,40.92,-89.29,IL
61571,40.69,-89.43,IL
61488,41.02,-90.27,IL
60556,41.76,-88.77,IL
60970,40.77,-87.73,IL
60184,41.95,-88.26,IL
61778,40.24,-89.12,IL
60973,40.54,-87.67,IL
61377,41.05,-89.05,IL
61378,41.69,-89.14,IL
60185,41.88,-88.22,IL
60558,41.8,-87.9,IL
60559,41.79,-87.97,IL
60187,41.85,-88.1,IL
60189,41.85,-88.1,IL
61489,40.92,-90.01,IL
60480,41.73,-87.88,IL
60481,41.29,-88.15,IL
60190,41.87,-88.15,IL
60191,41.96,-87.98,IL
61490,41.17,-90.32,IL
60465,41.69,-87.82,IL
60482,41.68,-87.79,IL
61379,41.36,-89.58,IL
61491,41.06,-89.77,IL
61572,40.77,-90.01,IL
60560,41.64,-88.44,IL
60601,41.83,-87.68,IL
60602,41.83,-87.68,IL
60603,41.83,-87.68,IL
60604,41.83,-87.68,IL
60605,41.83,-87.68,IL
60606,41.83,-87.68,IL
60607,41.83,-87.68,IL
60608,41.83,-87.68,IL
60609,41.83,-87.68,IL
60610,41.83,-87.68,IL
60611,41.83,-87.68,IL
60612,41.83,-87.68,IL
60613,41.83,-87.68,IL
60614,41.83,-87.68,IL
60615,41.83,-87.68,IL
60616,41.83,-87.68,IL
60617,41.83,-87.68,IL
60618,41.83,-87.68,IL
